  10  12   0.1992047   0.0         0.0        -0.0000000   0.0         0.0
  10  13  -0.0000000   0.0         0.0        -0.4377328   0.0         0.0
  10  14   0.0000000   0.0         0.0         0.8206518   0.0         0.0
  10  15  -0.0673435   0.0         0.0        -0.0000000   0.0         0.0
  10  16   1.0594568   0.0         0.0         0.0000000   0.0         0.0
  10  18  -0.6900655   0.5394490   0.0         0.0000000  -0.0000000   0.0
  10  19  -0.0000000   0.0000000   0.0         0.0796819  -0.0622902   0.0
  10  20   0.0000000   0.0000000   0.0         0.0000000  -0.3818813   0.0
  10  21  -0.0000000   0.0000000   0.0        -0.4764285  -0.3385830   0.0
  10  22  -0.0000000  -0.4930066   0.0        -0.0000000   0.0000000   0.0
  10  23   0.0         0.3636965   0.0         0.0        -0.0000000   0.0
  10  24   0.0        -0.0000000   0.0         0.0        -0.7991870   0.0
  10  25   0.0         0.0000000   0.0         0.0         0.4270807   0.0
  10  26   0.0         0.0000000   0.0         0.0        -0.3333333   0.0
  10  27   0.0        -0.1229518   0.0         0.0         0.0000000   0.0
  10  28   0.0         0.5513588   0.0         0.0        -0.0000000   0.0
  10  30   0.0         0.0000000   0.0000000   0.0         0.0890871  -0.0597614
  10  31   0.0         0.0000000   0.0000000   0.0         0.6009252   0.6201736
  10  32   0.0        -0.0000000  -0.0000000   0.0         0.1854495  -0.3349320
  10  33   0.0         0.7757911   0.8006408   0.0         0.0000000   0.0000000
  10  35   0.0         0.0         0.5270463   0.0         0.0        -0.0000000
  10  36   0.0         0.0         0.0000000   0.0         0.0        -1.1581316
  10  37   0.0         0.0         0.0000000   0.0         0.0        -0.1543033
  10  38   0.0         0.0        -0.1781741   0.0         0.0         0.0000000
  10  40   0.0         0.0        -0.0000000   0.0         0.0        -0.5741692
  10  41   0.0         0.0         0.0000000   0.0         0.0         0.3945600
  10  42   0.0         0.0        -0.7412493   0.0         0.0        -0.0000000
  11  10   0.0000000   0.0         0.0        -0.1144344   0.0         0.0
  11  11  -0.0000000   0.0         0.0        -1.0005941   0.0         0.0
  11  12   0.9249625   0.0         0.0        -0.0000000   0.0         0.0
  11  13   0.0000000   0.0         0.0         0.7817360   0.0         0.0
  11  14   0.0000000   0.0         0.0        -0.5773503   0.0         0.0
  11  15   0.3908679   0.0         0.0        -0.0000000   0.0         0.0
  11  16   0.4472136   0.0         0.0         0.0000000   0.0         0.0
  11  17  -1.1196299   0.0         0.0         0.0000000   0.0         0.0
  11  18  -0.4577377  -0.3253000   0.0         0.0000000   0.0000000   0.0
  11  19  -0.0000000   0.0000000   0.0         0.2642750   0.1878120   0.0
  11  20  -0.0000000  -0.0000000   0.0         1.2344265   0.6853663   0.0
  11  21  -0.0000000  -0.0000000   0.0         0.1436486   0.1020866   0.0
  11  22  -0.9561828  -0.5308825   0.0        -0.0000000   0.0000000   0.0
  11  23   0.0        -0.6140882   0.0         0.0         0.0000000   0.0
  11  24   0.0        -0.0000000   0.0         0.0        -0.5189993   0.0
  11  25   0.0        -0.0000000   0.0         0.0         0.9013878   0.0
  11  26   0.0        -0.0000000   0.0         0.0        -0.7035264   0.0
  11  27   0.0        -0.2594996   0.0         0.0         0.0000000   0.0
  11  28   0.0        -0.6982120   0.0         0.0         0.0000000   0.0
  11  29   0.0         0.4243661   0.0         0.0        -0.0000000   0.0
  11  30   0.0         0.0000000   0.0000000   0.0        -0.2775612  -0.2102187
  11  31   0.0        -0.0000000   0.0000000   0.0         0.0603953   0.0623298
  11  32   0.0         0.0000000   0.0000000   0.0        -0.7268968  -0.2741044
  11  33   0.0        -0.0467820  -0.0482805   0.0        -0.0000000  -0.0000000
  11  34   0.0         0.7627701   0.4264014   0.0        -0.0000000  -0.0000000
  11  35   0.0         0.0         0.1589104   0.0         0.0         0.0000000
  11  36   0.0         0.0         0.0000000   0.0         0.0         0.1343038
  11  37   0.0         0.0        -0.0000000   0.0         0.0         0.6978631
  11  38   0.0         0.0         0.0671519   0.0         0.0        -0.0000000
  11  39   0.0         0.0        -0.4395245   0.0         0.0        -0.0000000
  11  40   0.0         0.0         0.0000000   0.0         0.0        -0.0577062
  11  41   0.0         0.0         0.0000000   0.0         0.0        -0.1189643
  11  42   0.0         0.0         0.0446990   0.0         0.0        -0.0000000
  12   8   0.0000000   0.0         0.0        -0.6900655   0.0         0.0
  12  10  -0.1992047   0.0         0.0         0.0000000   0.0         0.0
  12  11  -0.9249625   0.0         0.0         0.0000000   0.0         0.0
  12  12  -0.0000000   0.0000000   0.0         1.2799692   0.9118353   0.0
  12  13  -0.0636336   0.4623849   0.0         0.0000000  -0.0000000   0.0
  12  14   0.6203544  -0.4173814   0.0         0.0000000  -0.0000000   0.0
  12  18  -0.0000000   0.0000000   0.0         0.9759001  -1.0446377   0.0
  12  19  -0.1878120   0.2010407   0.0         0.0000000  -0.0000000   0.0
  12  20  -0.4824979   0.1878120   0.0         0.0000000  -0.0000000   0.0
  12  21   0.4491811   0.4371088   0.0         0.0000000   0.0000000   0.0
  12  23   0.0000000   0.0000000   0.0000000   1.2233553  -0.0358942  -0.9304842
  12  24   0.6203544   0.0667395   0.0000000   0.0000000  -0.0000000   0.0000000
  12  25  -0.8706419   0.8242622  -0.0000000   0.0000000  -0.0000000  -0.0000000
  12  26   0.0000000   0.7676103  -0.4264014   0.0000000  -0.0000000  -0.0000000
  12  30   0.0         0.4849286  -0.3928370   0.0        -0.0000000   0.0000000
  12  31   0.0         0.6542045   0.8153326   0.0        -0.0000000  -0.0000000
  12  32   0.0         0.0000000   0.4151682   0.0         0.0000000  -0.0000000
  12  35   0.0         0.0000000   0.0000000   0.0        -1.1183023   0.3553345
  12  36   0.0         0.0000000   0.6606874   0.0         0.0000000   0.0000000
  12  37   0.0        -0.7639462   0.6241878   0.0        -0.0000000  -0.0000000
  12  40   0.0         0.0        -0.8839914   0.0         0.0         0.0000000
  12  41   0.0         0.0        -0.9111974   0.0         0.0         0.0000000
  13   8   0.8164966   0.0         0.0        -0.0000000   0.0         0.0
  13   9  -0.3868589   0.0         0.0         0.0000000   0.0         0.0
  13  10   0.0000000   0.0         0.0         0.4377328   0.0         0.0
  13  11  -0.0000000   0.0         0.0        -0.7817360   0.0         0.0
  13  12  -0.0636336   0.4623849   0.0         0.0000000  -0.0000000   0.0
  13  13  -0.0000000   0.0000000   0.0         0.0537802  -0.3907865   0.0
  13  14   0.0000000   0.0000000   0.0        -0.5242952  -0.0400854   0.0
  13  15   0.9734222   0.5861799   0.0         0.0000000  -0.0000000   0.0
  13  16  -0.2707449   0.0807301   0.0         0.0000000   0.0000000   0.0
  13  17   0.3953999  -0.4353210   0.0        -0.0000000   0.0000000   0.0
  13  18  -0.4948716   0.5297284   0.0         0.0000000   0.0000000   0.0
  13  19   0.0000000   0.0000000   0.0         0.4126984  -0.4417672   0.0
  13  20  -0.0000000  -0.0000000   0.0        -0.4077851  -0.6746032   0.0
  13  21  -0.0000000   0.0000000   0.0         0.3796273   0.3694243   0.0
  13  22   0.0000000  -0.2151657   0.0         0.0000000   0.0000000   0.0
  13  23   0.6203544   0.0667395   0.0000000  -0.0000000  -0.0000000   0.0000000
  13  24   0.0000000   0.0000000  -0.0000000  -0.5242952  -0.0564052  -0.0000000
  13  25   0.0000000   0.0000000   0.0000000   0.7358268   0.0791623   0.6629935
  13  26   0.0000000  -0.0000000   0.0000000   0.0000000   0.6487491  -0.3603749
  13  27   0.7864428  -0.0410220  -0.6978631   0.0000000   0.0000000  -0.0000000
  13  28   0.3799793  -0.1594291   0.1711842  -0.0000000  -0.0000000  -0.0000000
  13  29  -0.8335762  -0.6261191   0.2389760   0.0000000   0.0000000  -0.0000000
  13  30   0.0         0.0000000  -0.0000000   0.0        -1.0655823   0.8632206
  13  31   0.0         0.0000000   0.0000000   0.0        -0.6911296  -0.3740730
  13  32   0.0        -0.0000000  -0.0000000   0.0        -0.0000000   0.3508812
  13  33   0.0        -0.3212080  -0.2745054   0.0         0.0000000   0.0000000
  13  34   0.0         0.2909572  -0.6060915   0.0        -0.0000000   0.0000000
  13  35   0.0         0.0000000   0.6606874   0.0         0.0000000   0.0000000
  13  36   0.0        -0.0000000   0.0000000   0.0        -0.0000000  -0.5583828
  13  37   0.0         0.0000000   0.0000000   0.0        -0.6456524   0.5275349
  13  38   0.0        -0.8387271   0.1269051   0.0         0.0000000   0.0000000
  13  39   0.0        -0.4356872  -0.1661246   0.0         0.0000000  -0.0000000
  13  40   0.0         0.0        -0.0000000   0.0         0.0         0.0933886
  13  41   0.0         0.0        -0.0000000   0.0         0.0        -0.7701024
  13  42   0.0         0.0         0.2170156   0.0         0.0        -0.0000000
  13  43   0.0         0.0         0.0000000   0.0         0.0         0.6669282
  13  44   0.0         0.0         0.1722001   0.0         0.0        -0.0000000
  13  45   0.0         0.0         0.6713597   0.0         0.0        -0.0000000
  14   9   0.5714285   0.0         0.0         0.0000000   0.0         0.0
  14  10  -0.0000000   0.0         0.0        -0.8206518   0.0         0.0
  14  11  -0.0000000   0.0         0.0         0.5773503   0.0         0.0
  14  12   0.6203544  -0.4173814   0.0         0.0000000  -0.0000000   0.0
  14  13   0.0000000   0.0000000   0.0        -0.5242952  -0.0400854   0.0
  14  14  -0.0000000   0.0000000   0.0        -0.0537802   0.7292709   0.0
  14  15  -0.1310738   0.3828157   0.0        -0.0000000   0.0000000   0.0
  14  16  -0.3582587   0.4532886   0.0         0.0000000   0.0000000   0.0
  14  17   0.0973407   0.5492392   0.0        -0.0000000  -0.0000000   0.0
  14  18  -0.3350297  -0.1738802   0.0         0.0000000   0.0000000   0.0
  14  19   0.0000000   0.0000000   0.0        -0.7737179  -0.4015591   0.0
  14  20  -0.0000000   0.0000000   0.0         0.6023386   0.0390767   0.0
  14  21   0.0000000  -0.0000000   0.0         0.4205600   0.4092569   0.0
  14  22   0.4082482  -0.2118806   0.0        -0.0000000   0.0000000   0.0
  14  23   0.0636336  -0.9141128   0.4743174   0.0000000   0.0000000  -0.0000000
  14  24  -0.0000000   0.0000000   0.0000000   0.4732660   0.7725663   0.2290694
  14  25   0.0000000  -0.0000000  -0.0000000  -0.6642094   0.3741778   0.2312251
  14  26  -0.0000000  -0.0000000  -0.0000000  -1.3608274  -0.5270463   0.3253000
  14  27  -0.4087297   0.1931416  -0.5726734   0.0000000   0.0000000  -0.0000000
  14  28  -0.6431180   0.3622960   0.4846403  -0.0000000   0.0000000  -0.0000000
  14  29  -0.2052122  -0.0361265  -0.1176636  -0.0000000  -0.0000000   0.0000000
  14  30   0.0        -0.0000000   0.0000000   0.0         0.3291716   0.4413674
  14  31   0.0         0.0000000   0.0000000   0.0        -0.0510433  -0.6434211
  14  32   0.0         0.0000000   0.0000000   0.0         0.7167299  -0.6831950
  14  33   0.0         0.1976898  -0.4814972   0.0         0.0000000  -0.0000000
  14  34   0.0        -0.4924473   0.5471012   0.0         0.0000000  -0.0000000
  14  35   0.0        -0.3257477   0.2661545   0.0         0.0000000   0.0000000
  14  36   0.0         0.0000000  -0.0000000   0.0        -0.4817874  -0.2249416
  14  37   0.0         0.0000000   0.0000000   0.0        -0.4371088  -0.4761904
  14  38   0.0         0.6366477  -0.0562354   0.0        -0.0000000  -0.0000000
  14  39   0.0        -0.6703674   0.5316618   0.0         0.0000000   0.0000000
  14  40   0.0         0.0         0.0000000   0.0         0.0        -0.5000476
  14  41   0.0         0.0        -0.0000000   0.0         0.0        -0.8531375
  14  42   0.0         0.0        -0.2270585   0.0         0.0         0.0000000
  14  43   0.0         0.0        -0.0000000   0.0         0.0        -0.1231397
  14  44   0.0         0.0        -0.4769183   0.0         0.0         0.0000000
  14  45   0.0         0.0         0.7437480   0.0         0.0        -0.0000000
  15   9  -0.0000000   0.0         0.0        -0.0967147   0.0         0.0
  15  10   0.0673435   0.0         0.0         0.0000000   0.0         0.0
  15  11  -0.3908679   0.0         0.0         0.0000000   0.0         0.0
  15  13   0.9734222   0.5861799   0.0         0.0000000  -0.0000000   0.0
  15  14  -0.1310738   0.3828157   0.0        -0.0000000   0.0000000   0.0
  15  15   0.0000000   0.0000000   0.0        -0.8666684   0.0423352   0.0
  15  16   0.0000000   0.0000000   0.0        -0.3722742   0.6815482   0.0
  15  17   0.0000000   0.0000000   0.0         0.0988500  -0.1088302   0.0
  15  19  -0.5079365   0.5437135   0.0        -0.0000000  -0.0000000   0.0
  15  20   0.7136240   0.3472222   0.0         0.0000000  -0.0000000   0.0
  15  21   0.1898136   0.1847121   0.0         0.0000000  -0.0000000   0.0
  15  22  -0.0000000   0.0000000   0.0         1.1845083   0.4533849   0.0
  15  24   0.7864428  -0.0410220  -0.6978631  -0.0000000   0.0000000  -0.0000000
  15  25   0.1839567  -0.7560005  -0.4972451   0.0000000   0.0000000  -0.0000000
  15  26   0.0000000   0.3243746  -0.1801875   0.0000000   0.0000000   0.0000000
  15  27  -0.0000000   0.0000000   0.0000000   0.0567986   0.1087081   0.5699216
  15  28  -0.0000000   0.0000000  -0.0000000   0.5224715  -1.3459492  -0.7275328
  15  29   0.0000000   0.0000000  -0.0000000  -0.2083941  -0.1565298   0.0597440
  15  30   0.0        -0.1639358   0.1328031   0.0         0.0000000  -0.0000000
  15  31   0.0        -0.0345565  -0.4085271   0.0         0.0000000  -0.0000000
  15  32   0.0         0.0000000   0.1754405   0.0        -0.0000000   0.0000000
  15  33   0.0        -0.0000000   0.0000000   0.0        -0.2409060  -0.8349539
  15  34   0.0         0.0000000  -0.0000000   0.0         0.0727392  -0.1515229
  15  36   0.0        -0.8387271   0.1269051   0.0        -0.0000000   0.0000000
  15  37   0.0        -0.3228262   0.2637674   0.0         0.0000000   0.0000000
  15  38   0.0        -0.0000000   0.0000000   0.0         0.6849605   0.6408712
  15  39   0.0        -0.0000000  -0.0000000   0.0        -0.1089218  -0.0415312
  15  40   0.0         0.0         0.6770676   0.0         0.0        -0.0000000
  15  41   0.0         0.0        -0.3850512   0.0         0.0         0.0000000
  15  42   0.0         0.0        -0.0000000   0.0         0.0         1.2478390
  15  43   0.0         0.0        -0.5001962   0.0         0.0         0.0000000
  15  44   0.0         0.0         0.0000000   0.0         0.0        -0.7318506
  15  45   0.0         0.0        -0.0000000   0.0         0.0         0.1678399
  16   9  -0.0000000   0.0         0.0        -0.7377111   0.0         0.0
  16  10  -1.0594568   0.0         0.0        -0.0000000   0.0         0.0
  16  11  -0.4472136   0.0         0.0        -0.0000000   0.0         0.0
  16  13  -0.2707449   0.0807301   0.0         0.0000000   0.0000000   0.0
  16  14  -0.3582587   0.4532886   0.0         0.0000000   0.0000000   0.0
  16  15   0.0000000   0.0000000   0.0        -0.3722742   0.6815482   0.0
  16  16  -0.0000000  -0.0000000   0.0        -0.0537802   0.7292709   0.0
  16  17   0.0000000   0.0000000   0.0        -0.1256663  -0.7090647   0.0
  16  19  -0.7491491  -0.3888079   0.0         0.0000000   0.0000000   0.0
  16  20   0.4082482  -0.2118806   0.0         0.0000000  -0.0000000   0.0
  16  21  -0.3257644  -0.3170090   0.0         0.0000000   0.0000000   0.0
  16  22  -0.0000000   0.0000000   0.0         0.6023386   0.0390767   0.0
  16  24   0.1083108   0.3989515  -0.0443591   0.0000000  -0.0000000  -0.0000000
  16  25  -0.6431180   0.3622960   0.4846403   0.0000000  -0.0000000  -0.0000000
  16  26   1.0540924   0.4082482  -0.2519763   0.0000000  -0.0000000   0.0000000
  16  27   0.0000000   0.0000000  -0.0000000  -0.6165382   0.5485584  -0.9759001
  16  28   0.0000000  -0.0000000  -0.0000000  -0.6642094   0.3741778   0.2312251
  16  29   0.0000000   0.0000000  -0.0000000   0.2649279   0.0466392   0.1519032
  16  30   0.0         0.4249587   0.5698029   0.0         0.0000000   0.0000000
  16  31   0.0         0.1976898  -0.4814972   0.0        -0.0000000  -0.0000000
  16  32   0.0        -0.5551766   0.5292006   0.0        -0.0000000   0.0000000
  16  33   0.0        -0.0000000   0.0000000   0.0        -0.0510433  -0.6434211
  16  34   0.0        -0.0000000  -0.0000000   0.0         0.6357468  -0.7063046
  16  36   0.0        -0.0533130  -0.1161593   0.0         0.0000000   0.0000000
  16  37   0.0         0.3385830   0.3688555   0.0        -0.0000000   0.0000000
  16  38   0.0        -0.0000000  -0.0000000   0.0         1.0262747  -0.1597191
  16  39   0.0        -0.0000000  -0.0000000   0.0         0.8654407  -0.6863725
  16  40   0.0         0.0        -0.2270585   0.0         0.0         0.0000000
  16  41   0.0         0.0         0.6608374   0.0         0.0         0.0000000
  16  42   0.0         0.0        -0.0000000   0.0         0.0        -0.5000476
  16  43   0.0         0.0        -0.4769183   0.0         0.0         0.0000000
  16  44   0.0         0.0        -0.0000000   0.0         0.0        -0.1231397
  16  45   0.0         0.0        -0.0000000   0.0         0.0        -0.9601746
  17   9  -0.0000000   0.0         0.0        -1.0773640   0.0         0.0
  17  11   1.1196299   0.0         0.0        -0.0000000   0.0         0.0
  17  13   0.3953999  -0.4353210   0.0        -0.0000000   0.0000000   0.0
  17  14   0.0973407   0.5492392   0.0        -0.0000000  -0.0000000   0.0
  17  15   0.0000000   0.0000000   0.0         0.0988500  -0.1088302   0.0
  17  16   0.0000000   0.0000000   0.0        -0.1256663  -0.7090647   0.0
  17  17   0.0000000  -0.0000000   0.0         1.3270264   0.2797676   0.0
  17  20   0.6813851  -0.7293792   0.0         0.0000000   0.0000000   0.0
  17  21   0.2927700   0.2849014   0.0        -0.0000000  -0.0000000   0.0
  17  22  -0.0000000  -0.0000000   0.0        -0.8796644   0.9416245   0.0
  17  24  -0.5840444   0.4569685  -0.1195988   0.0000000   0.0000000  -0.0000000
  17  25   1.0403652  -0.2489496  -0.0852172  -0.0000000   0.0000000   0.0000000
  17  26  -0.0000000   0.1445362   0.4632042   0.0000000   0.0000000   0.0000000
  17  27   0.0000000  -0.0000000  -0.0000000  -0.1460111   0.1142421  -0.0298997
  17  28   0.0000000  -0.0000000  -0.0000000  -1.3431063   0.3213925   0.1100149
  17  29   0.0000000   0.0000000   0.0000000   0.5357143   0.7153562  -0.8055255
  17  31   0.0         0.3731012   0.4023628   0.0        -0.0000000  -0.0000000
  17  32   0.0        -0.5263613   0.6970023   0.0         0.0000000   0.0000000
  17  33   0.0         0.0000000   0.0000000   0.0        -0.4816716  -0.5194480
  17  34   0.0         0.0000000   0.0000000   0.0         0.8102874  -0.4183698
  17  36   0.0        -0.1437399   0.4045283   0.0        -0.0000000   0.0000000
  17  37   0.0         0.8298826  -0.0150680   0.0        -0.0000000   0.0000000
  17  38   0.0         0.0000000   0.0000000   0.0        -0.0359350   0.1011320
  17  39   0.0         0.0000000  -0.0000000   0.0        -1.2133465   0.5812668
  17  40   0.0         0.0        -0.3961191   0.0         0.0         0.0000000
  17  41   0.0         0.0        -0.5939059   0.0         0.0        -0.0000000
  17  42   0.0         0.0        -0.0000000   0.0         0.0         0.5113876
  17  43   0.0         0.0        -0.0857229   0.0         0.0        -0.0000000
